,row,label
530,"Estou sem bateria agora, mas posso ir até a minha mesa e plugar o conector, posso tirar mais fotos",1
531,Obrigada li as orientações,0
532,"Mas este ponto de luz e parte do display escurecido, consegui verificar anteriormente nas imagens encaminhadas// aah entendo, eram as mesmas",1
533,Diz que meu e-mail é inválido,1
534,"Pode ver como está a situação certo, e então, como devo proceder?",1
535,"oi ,meu laptop esta muito lento e esta pedindo para atualizar o word,excell e outros por que ?nossa pensei que comprei o melhor e vi que não é nada disso",2
536,minha tela está apresentando imperfeiçoes,1
537,CPF: 030688502266,1
538,Detalhe importante... O preço de vocês está acima,1
539,a tela do notebook está ruim,1
540,Cobertura de preços,1
541,Meu notebook está ficando com a tela esverdeada,1
542,"CEP: 6611011, Conjunto: Promorar, rua 20, Quadra 36, N° 212, Bairro: Maracangalha, Belém-PA",1
543,"Amada, estou tentando comprar um PRODUTO LENOVO E NAO ESTOU CONSEQUINDOOO!!!",1
544,Email: flayse97@gmail.com / Telefone: 91 980981264 / DN: 14/03/1997,1
545,Aguardo,1
546,"Realizei todo o processo, no final não foi autorizado a compra.",1
547,PL MAE 1150 H81M-IDE BIOSTAR DDR3,1
548,E-mail: jvascsilv@gmail.com,1
549,CEP:62580-000,1
550,Data de nascimento:11/08/03,1
551,"Para o CPF, isso é complicado, a pessoa que realizou a compra",1
552,"e eh pra enviar pra qual enereço,não aparece la",1
553,Foi meu primo: Rogério A. Guimarães Júnior,1
554,Sou de Fortaleza-Ce e gostaria de saber qual o endereço para colocar o meu Notebook na garantia,1
555,Com esta imagem de registro da compra e uma possível petição de nova via da nota fiscal dependendo do tempo,1
556,De volta a canseira...,2
557,PE03U0C8,1
558,✅ Status de Reparo,1
559,PE010AA5,1
560,"O valor do produto foi: R$2.049,99, com R$19,99 de frete",1
561,"Valor: 1618,23",1
562,"Preço total R$2.069,98",1
563,1,1
564,Pode ser o seu CPF mesmo!// Muito obrigado!!!,0
565,Nome: Fernanda Layse Araújo dos Santos,1
566,Santiago,1
567,Não aparece  nada não consegui chegar  nessa opção  ou não  entendi,1
568,CPF:093.494.233-16,1
569,Mandei um notebook para receber o reembolso,1
570,Endereço: Rua Márcia Verônica A. da Silveira N°15 Centro de Acaraú-CE,1
571,Pe3ed1t,1
572,Todos os dados solicitados estão acima,1
573,Segue novamente,1
574,O que pode ser feito?,1
575,"Não, envio do produto para a fábrica",1
576,Tenho como deixar o HD normal e colocar mais um SSD?,1
577,E aqui em Curitiba onde posso fazer o reparo?,1
578,Tenho um protocolo do meu contato de ontem,1
579,"Boa tarde! Estou tendo problemas como o meu notebook da Lenovo. Comprei ele em setembro de 2018. Já enviei ele pra reparo em outubro de 2018, mas voltou a dar o mesmo problema.",1
580,Meu computador está dando boot manager,1
581,Acredito que tenha acabado de fazer,1
582,PRECISO DE SUPORTE COM RELAÇÃO A ESTE TÓPICO. NÃO LIGA E NÃO RESPONDE QDO PRESSIONADO O BOTAO DE INICIAR,1
583,A tecla 'PgUP' se soltou,1
584,Essa valor engloba tudo?,1
585,Sim coloquei enter,1
586,Como o frete?,1
587,o produto possui apenas 6 meses de utilização,1
588,Boa tarde! SR. José,1
589,compra de computadores,1
590,PE042ZZY,1
591,Aí entra uma tela que não  sei como continuar,1
592,Oi boa tarde!,1
593,foi no dia 09/04/2018,1
594,Ja,1
595,"OK, vou consultar meu sócio e volto a chamar vocês",1
596,O computador já foi entregue.,1
597,grato,1
598,????,1
599,Como está meu reparo,1
600,Meu notebook esta lento,1
601,Deixe só eu conferir,1
602,"Faz sim, acredito que 2015",1
603,PE03X3LD,1
604,É uma máquina de portaria de prédio usada para visualizar imagens de um DVR,1
605,Continua  na mesma tela,1
606,Bios setup,1
607,"Creio que esse seja um problema mais simples de resolver, mas posso solicitar que os técnicos deem um olhada no mesmo serviço?",1
608,estou precisando do drive hdmi para o window 64 bits,1
609,Em outros jogo,1
610,O notebook não inicializa o Windows e não reconhece o HD,1
611,protocolo 8013007629,1
612,o problema persiste,1
613,"gostaria de saber o que fazer para arrumar o meu notebook, pois preciso dele com uma certa urgência.",1
614,estou com problemas no Notebook,1
615,pe0379jt,1
616,previsao de entrega 4334382707,1
617,Oi não estou conseguindo conseguindo  já apertei meu dedo já está  doendo e nada,2
618,notebook,1
619,gostaria de atualizar o meu lenovo,1
620,Oiiio,1
621,drive,1
622,"Ok. Como recebi o e-mail entendi que havia sido contabilizado, então não é isso?",1
623,putz,1
624,isso pq o produto é de vocês,1
625,TA IAI,1
626,o windows não inicializa,1
627,possibilidade de enviar o equipamento sem nota fiscal,1
628,Queria saber se o modo conservação da bateria que tem nas configurações da Lenovo é bom ser usada,1
629,vai para o inferno !!!!,2
630,nenhum Led acende,1
631,vai a merda,2
632,tlo,1
633,Verificarei e em breve lhe retornarei,1
634,Obrigada,0
635,Oiiiiiii,1
636,pe04dnv7,1
637,Oi demora muito  essa garantia  já estou cansada desde 10 h da manhã  poxa quem  teve essa  belíssima  ideia quero que resolva o meu problema  por favorrrrrrr,2
638,.,1
639,Oiiiiii,1
640,aguardando,1
641,Correto,1
642,PE04DNV7,1
643,Tem um tempinho ja que tenho ele,1
644,Onde abro o gerenciador de dispositivos?,1
645,arrombado,2
646,Oi?,1
647,PE03U81B,1
648,tiklio no fuinioni,1
649,?????,1
650,Quero fazer uma cotação de servidor,1
651,"Ideapad 330s 15' - Azul, quanto fica sem o windows?",1
652,quero comprar um novo,1
653,e pq tenho um tablet que precisa no andrid de uma atualizaocao no andro,1
654,humano,1
655,não,1
656,"Preciso do telefone de uma autorizada de vocês, realmente não tá dando pra ficar com ele assim",2
657,meu ideapad320 esta lento,1
658,Nao achei que fosse tão caro o reparo 😨,2
659,nao e teclado. e a tela,1
660,Sofreu a queda de um colchão em cima do notebook,1
661,Danificou a tela,1
662,Só,1
663,meu notebook esta travando,1
664,Ok!,1
665,"Rua da rodagem, 9 - bairro Tairú - Cidade Vera Cruz - cep 44470-000 -:Bahia",1
666,Fiz uma compra e estou com duvida sobre o envio,1
667,"Conector o carregador, aparece a mensagem conectada carregando mas não sai do 0%",1
668,É até que horas,1
669,Ok. Obrigado,0
670,Etiqueta abaixo do PC,1
671,Como acesso a pasta %temp% e a pasta 'preftech'?,1
672,Meu touch pad com frequência para de funcionar,1
673,O que devo fazer?,1
674,Ahhhhh ok então,1
675,O touchpad para de funcionar com frequência,1
676,muito obrigada,0
677,o touchpad não funciona,1
678,Muito obrigado pela atenção e agilidade do atendimento,0
679,MEMORIA LENOVO 16GB DDR4 2400MHZ ECC RDIMM - Partnumber: 4X70M09262,1
680,você tem?,1
681,Isso,1
682,comprei um notebook ideapad 330-15IKB ontem e gostaria de saber se ele vem ou não com a Unidade CD/DVD,1
683,Nasc_ 02/02/1977,1
684,Só Notebook,1
685,Não fiz backup,1
686,Qual o custo,1
687,"E nunca deixo em “desempenho máximo” quando está na bateria Sempre “melhor autonomia da bateria”, um antes do “economia de energia@",1
688,PE03TT1Z MTM 81CC0008BR,1
689,Ele tem touch scrin,1
690,PE047MAL,1
691,Não tem como fazer  não  tinha  nada nesse computador  de importante entendeu agora,1
692,OI,1
693,comprar um carregador,1
694,T490,1
695,Eu quero  usar o note que comprei  ainda não  usei porque  deu bugue  logo não  precisa  fazer backup  ok,1
696,"Estou querendo comprar um notebook Lenovo i7, para uso pessoal e profissional já que sou",1
697,Tem que ir o equipamento inteiro ou apenas a bateria?,1
698,"Boa noite, a data da compra foi em 12/01/2016, já está fora da garantia. O notebook aparece uma mensagem que não quer carregar, mesmo com o carregador na tomada.",1
699,COMPRAR,1
700,Não tem como mandar apenas a bateria? 😥,2
701,PORRA,2
702,Onde encontro essa chave ?,1
703,Quantos dias leva em média desde o envio até eu recebe-lo de volta?,1
704,"Olá, boa tarde eu efetuei a compra de um notebook na ultima sexta feira, e venho notando que o mesmo vem travando muito com o uso básico. Gostaria de saber se existe uma forma de assistência na minha região",1
705,oi meu celular,1
706,meu celular não reconhece a rede,1
707,São várias teclas que não funcionam,1
708,"Não, devido a deficiência dos correios. ! Não, se for permitido gostaria de indicar o endereço de minha residência em Salvador onde vive meu gilho",1
709,Vcs tem esta placa no Brasil ?,1
710,Não tenho outro carregador da Lenovo para testar.,1
711,tenho um notebook lenovo que deu um problema na tela,1
712,logo,1
713,preciso comprar outra tela idêntica,1
714,Tem alguma assistência da Lenovo aqui no meu estado? Você consegue verificar?,1
715,quero saber o preço,1
716,81JN0002BR,1
717,Qual é ideal para individuo,1
718,"33,180,700,776,574,000,000,000,000,000,000,000,000,000,000",1
719,"Cor branca, e tela maior",1
720,Entendi,1
721,"Eu comprei ele pela internet, então quando chegou notei que a posta onde seria o leitor de cd está um pouco solta, mas nada que atrapalhe o uso",1
722,No momento não posso ficar tantos dias sem notebook,1
723,Tem como eu preencher os dados e enviar futuramente?,1
724,Se desse para verificar seria ótimo,1
725,"Entendi. Então tenho que ir em algum lugar para testar. Se for o carregador, eu compro e resolvido. Agora, se for problema no notebook?",1
726,*porta,1
727,a placa mae do meu notebook foi danificada.,1
728,"Rua Jenipapeiro, 13A casa - Plataforma  cep 40.717-230 Salvador,/Ba",1
729,"Olá eu tenho uma dúvida, eu derramei café no meu notebook e queria saber se conseguiria comprar smente o teclado e a parte de baixo dele, o plástico.",1
730,040.049.163-05,1
731,PE03F84Z,1
732,"Mas o que eu quero dizer é o seguinte, quem vai dizer o problema que eu tenho, é a pessoa ou técnico que eu arranjar?",1
733,outlook,1
734,PE03DJVS MTM:80YF0007BR,1
735,Boa noite! Meu notebook IDEAPAD330 81FNOOO1BR apenas possui 1 mês de uso e fica atualizando sozinho.,1
736,Meu outlook não atualiza,1
737,O CEP e o que vem nas minhas  contas e e sempre  esse que uso não  tem outro acho que  se enganou,1
738,TEM ALGUEM AI,1
739,Além do mas já estou sem paciência  me desculpe,2
740,"Preciso saber se a active pen, funciona no yoga 910",1
741,Ou qualquer outra caneta que funcione nele,1
742,CEP 53370020,1
743,S/N PE04754Y,1
744,"Valor 2.198,99",1
745,Aparecem *,1
746,Fico no aguardo,1
747,b tarde,1
748,O que seria SN ?,1
749,tnenhuma das opções acima. Estava pesquisando sobre o ideapad que comprei,1
750,"Boa noite, há alguém que possa me orientar?",1
751,Não tá dando imagem,1
752,já olhei e é o cabo flat,1
753,"Não, só estou avisando que procedi o envio do produto, obrigado",1
754,vcs ficam em fortaleza?,1
755,Eu Clico e nada acontece,1
756,"Meu notebook sempre foi lento, não acessa o Chrome e tem um delay grande",1
757,se eu levar o not aí e for diagnosticado esse defeito pra fazer a troca quano fica?,1
758,Meus arquivos foram salvos?,1
759,5000278986,1
760,Gostaria de saber como fazer pra formatar (deixar como de fábrica),1
761,Preciso rastrear meu notebook,1
762,Tentei restaurar e não melhorou quase nada,1
763,PE035L3B MTM:80YH0006BR,1
764,A foto agora nao,1
765,Rastreio reparo,1
766,Notebook lento,1
767,Sabe me dizer alguma outra caneta que funcione? Talvez as bamboo ou Stylus?,1
768,Preciso de ajuda,1
769,Não dá em nada,1
770,existe alguma loja aqui em Curitiba para eu poder comprar a bateria?,1
771,somente a bateria,1
772,rastreio,1
773,"Não foi passada essa informação, então eu perdi tudo?!",1
774,Ele fica só travando e tem teclas que não funcionam,1
775,Vcs acham que sou o que para ficarem repetindo procedimentos?  Vocês têm histórico de conversa?  Estou falando que já fiz isso é já resetei além de fazer o teste da bateria!  Eu já fixo todos os testes,2
776,Status reparo,1
777,tem como colocar um ssd m.2 no modelo ideapad 330s,1
778,"Olhe o histórico, cada dia e um que fala comigo ? Por favor",1
779,"Não encontrei em Serviços a função superfície, somente a  Windows search",1
780,O equipamento já foi até a uma assistência e volto com esse problema,1
781,Superfect,1
782,Esta no Explorer e não no Chrome,1
783,"Quero de uma vez o segundo passo para enviar a análise, toda vez essa demora",2
784,Acho que nao entenderam,1
785,vocês aceitam um notebook lenovo ideapad 320 e mais um valor?,1
786,o Problema não é no display,1
787,(41) 98829-2432 Murilo Aguardo para ser atendido com soluções não com testes que já fiz,1
788,é somente no cabo flat,1
789,entendo,1
790,"MAs obrigado, resolvo por aqui",1
791,vocês não dão nenhum cupom?,1
792,ou só dão cupom quando alguém compra muitos produtos?,1
793,Ainda não recebi o e-mail.,1
794,Mas o notebook não estava ligando para eu salvar,1
795,Oi Boa estão tentando entregar meu notebook que estava aí com vcs,1
796,"ok, obrigado",0
797,Tudo,1
798,Eu falei isso quando acionei o suporte,1
799,Marilda,1
800,Mas estão tentando entregar no endereço da minha casa e não fico lá,1
801,Já está feito,1
802,Olá boa tarde,1
803,S/N PE01EPFC,1
804,Não que eu saiba,1
805,O backup,1
806,Oi boa noite,1
807,Preciso de uma assistência técnica da Lenovo em Santo André.,1
808,Onde consigo esse número?,1
809,Sabe me dizer onde acho uma loja física com o aparelho (520) em exposição (com a caneta funcionando) para que eu possa testar em meu 910? Pelas especificações técnicas deveria funcionar em ambos os aparelhos,1
810,Creio que uma pequena peça externa do notebook tenha se quebrado,1
811,5000279068 PE0475PE,1
812,servidores,1
813,Somente do Windows search,1
814,"superfetch, não localizei e não desativei",1
815,Reboot,1
816,Consegui fazer o restante do procedimento,1
817,81fn0001br,1
818,Continua travando,1
819,esta escrito isso,1
820,Eu enviei meu produto para a fabrica da lenovo em indaiatuba e me mandaram acessar uma pagina.,1
821,Gostaria do status do reparo,1
822,Para verificar o status do reparo do meu produto,1
823,Eu gostaria de pedir reembolso do windows 10,1
824,"Oi, estou em busca do Motion Controller para o oculos de realidade virtual WMR...comprei o headset mas não veio os controles..como proceder?",1
825,Tem algum custo?,1
826,posso substituir os Motion Controllers por um controle do xbox one?,1
827,Ok tu sabe me  dizer alguma que tem?,1
828,entao  ainda  espero  o suporte   para   meu problema,1
829,Sim. Eu mesma resolvi,1
830,Bom tenho um notebook da lenovo e recentemente não estou conseguindo usar as teclas de atalho como: bandeira Windows + P para as opções de tela. gostaria de saber como resolvo,1
831,Olá Jishu,1
832,"Olá, estou atrás de uma placa mãe",1
833,Preciso de uma placa mãe PL MAE 1150 H81M-IDE BIOSTAR DDR3 para uma CPU,1
834,Comprei um notebook já efetuei o pagamento mas esqueci meu email de cadastro e não estou conseguindo acompanhar a compra,1
835,não vai ser preciso pagar??,1
836,"Olá bom dia, eu gostaria de um Feedback sobre o notebook que foi encaminhado para Lenovo. Obrigado!",1
837,Comprei um note com vcs ontem,1
838,Compras,1
839,Alguém????,1
840,Bom dia. Estou vendo na internet muita reclamação sobre a bateria do y530. Parece q ela perde a capacidade de carga muito fácil. Qual a tratativa q vcs estão dando se isso acontece?,1
841,"Ok, muito obrigado pela ajuda.",0
842,suporte,1
843,Fiz um compra ontem pelo site e gostaria de saber pq ainda não foi enviada,1
844,Paguei com cartão,1
845,Este equipamento foi adiquirido na FNAC Portugal,1
